iter	F1	CrossEntropy
3599	0.9634023503	0.1644735156
3600	0.9634023503	0.1644529078
3601	0.9634023503	0.164426545
3602	0.9634023503	0.1643901071
3603	0.9634023503	0.1643647915
3604	0.9634023503	0.1643356363
3605	0.963456265	0.1643059743
3606	0.9637502797	0.1642681616
3607	0.9637502797	0.1642475703
3608	0.9638041958	0.1642171333
3609	0.9638041958	0.1641948659
3610	0.9638041958	0.1641739974
3611	0.9638041958	0.1641440338
3612	0.9637502797	0.1641074288
3613	0.9638041958	0.164076997
3614	0.9638041958	0.1640566383
3615	0.9637502797	0.1640031645
3616	0.9637502797	0.1639742372
3617	0.9637502797	0.1639409183
3618	0.9638041958	0.163921877
3619	0.9638041958	0.1638991347
3620	0.9638581179	0.1638764031
3621	0.9638041958	0.1638451838
3622	0.9638041958	0.1638276365
3623	0.9638041958	0.1637971465
3624	0.9638041958	0.163786865
3625	0.9638041958	0.1637543973
3626	0.9638041958	0.1637229882
3627	0.9638041958	0.1637050533
3628	0.9638041958	0.1636774925
3629	0.9638041958	0.1636359628
3630	0.9638041958	0.1636110119
3631	0.9638581179	0.1635745132
3632	0.9638581179	0.1635274607
3633	0.9638581179	0.1635004594
3634	0.9638581179	0.1634822152
3635	0.9638041958	0.1634655527
3636	0.9638041958	0.1634456873
3637	0.9638581179	0.1634156306
3638	0.9638581179	0.1633974811
3639	0.9639120461	0.1633885837
3640	0.9639120461	0.1633573335
3641	0.9639120461	0.1633304369
3642	0.9639120461	0.163286205
3643	0.9639120461	0.1632386494
3644	0.9638581179	0.1632249253
3645	0.9638581179	0.1631943364
3646	0.9639659803	0.1631448463
3647	0.9639659803	0.1631204455
3648	0.9642597461	0.1630961266
3649	0.9643676232	0.1630771904
3650	0.9644215708	0.1630250228
3651	0.9644215708	0.1629939706
3652	0.9643676232	0.1629679396
3653	0.9644215708	0.162950703
3654	0.9644215708	0.1629357836
3655	0.9644215708	0.1629190624
3656	0.9644215708	0.1628922524
3657	0.9644215708	0.1628370593
3658	0.9644215708	0.1628329042
3659	0.9644215708	0.1628123467
3660	0.9644215708	0.1627664381
3661	0.9644755245	0.1627409938
3662	0.9644215708	0.162710204
3663	0.9644755245	0.1626715043
3664	0.9644215708	0.1626324662
3665	0.9644215708	0.1626199336
3666	0.9644215708	0.1626023739
3667	0.9644215708	0.1625897762
3668	0.9644215708	0.1625708958
3669	0.9644215708	0.162534679
3670	0.9643676232	0.1624993616
3671	0.9644755245	0.1624584346
3672	0.9644755245	0.1624366564
3673	0.9644755245	0.1624174833
3674	0.9644215708	0.1623848454
3675	0.9645294842	0.1623474813
3676	0.9644215708	0.1623188903
3677	0.9644215708	0.1623072811
3678	0.9643676232	0.1622729062
3679	0.9643676232	0.1622523417
3680	0.9644215708	0.1621935426
3681	0.9644215708	0.1621704065
3682	0.9644215708	0.1621567495
3683	0.9644215708	0.1621319194
3684	0.9644215708	0.1621038159
3685	0.9644215708	0.1620782892
3686	0.9644755245	0.1620521593
3687	0.9645294842	0.1620252203
3688	0.9644755245	0.1620046461
3689	0.9644755245	0.1619877739
3690	0.9644755245	0.1619573301
3691	0.9644755245	0.1619423861
3692	0.9644755245	0.1619170318
3693	0.9644755245	0.1618983171
3694	0.9644215708	0.1618806468
3695	0.9644755245	0.1618458929
3696	0.9645294842	0.1618153533
3697	0.9645294842	0.1618007476
3698	0.9645294842	0.1617768047
3699	0.9645834499	0.1617496227
3700	0.9645834499	0.1617284155
3701	0.9644755245	0.1616999091
3702	0.9644215708	0.161680821
3703	0.9644755245	0.1616482571
3704	0.9644755245	0.1616253006
3705	0.9645294842	0.1616085383
3706	0.9645294842	0.1615781389
3707	0.9645294842	0.1615474742
3708	0.9645294842	0.1615144465
3709	0.9645294842	0.1614927777
3710	0.9645294842	0.1614714621
3711	0.9644755245	0.1614325551
3712	0.9645294842	0.1614069074
3713	0.9645294842	0.1613895438
3714	0.9644755245	0.161351584
3715	0.9644215708	0.1613206625
3716	0.9644755245	0.1612996711
3717	0.9645294842	0.1612807106
3718	0.9645834499	0.1612443465
3719	0.9645834499	0.1612249047
3720	0.9646374217	0.1611949084
3721	0.9645834499	0.1611517264
3722	0.9645834499	0.1611260107
3723	0.9645834499	0.1611032301
3724	0.9645834499	0.1610838493
3725	0.9645834499	0.1610671101
3726	0.9645834499	0.1610427099
3727	0.9645834499	0.1610282491
3728	0.9645834499	0.1609860718
3729	0.9645834499	0.1609532943
3730	0.9646374217	0.160926266
3731	0.9645834499	0.1608985654
3732	0.9646374217	0.1608684569
3733	0.9646374217	0.1608417218
3734	0.9646913995	0.160812487
3735	0.9646913995	0.1607944881
3736	0.9646913995	0.1607836873
3737	0.9647453833	0.1607578646
3738	0.9646913995	0.1607413709
3739	0.9647453833	0.1607173606
3740	0.9647453833	0.1606905236
3741	0.9647993732	0.1606432293
3742	0.9646255457	0.1606007039
3743	0.9647993732	0.1605831693
3744	0.9646255457	0.1605619466
3745	0.9647335423	0.1605310277
3746	0.9649073711	0.1605059982
3747	0.9647335423	0.1604717465
3748	0.9647335423	0.1604480812
3749	0.9647335423	0.1604259857
3750	0.9647335423	0.1603993428
3751	0.9647335423	0.1603756319
3752	0.9647335423	0.1603551283
3753	0.9647335423	0.1603389622
3754	0.9647335423	0.1603152711
3755	0.9647875497	0.1602896912
3756	0.9647875497	0.1602697553
3757	0.9647875497	0.1602545767
3758	0.9647875497	0.1602241124
3759	0.9647875497	0.1602099554
3760	0.9647875497	0.1601847647
3761	0.9647875497	0.1601681798
3762	0.9647875497	0.1601329977
3763	0.9647875497	0.1601053093
3764	0.9647875497	0.1600813634
3765	0.9647875497	0.1600465516
3766	0.9647875497	0.1600276283
3767	0.9647875497	0.1600226941
3768	0.9647875497	0.1599921737
3769	0.9647875497	0.1599690766
3770	0.9648415631	0.1599351603
3771	0.9648415631	0.1599215618
3772	0.9648415631	0.1599016663
3773	0.9648415631	0.1598815663
3774	0.9648415631	0.1598686227
3775	0.9648415631	0.1598472868
3776	0.9648415631	0.159813815
3777	0.9648415631	0.1597919049
3778	0.9648415631	0.1597638461
3779	0.9648415631	0.1597241764
3780	0.9648415631	0.1596934653
3781	0.9648415631	0.1596789161
3782	0.9648415631	0.1596582604
3783	0.9648415631	0.1596467256
3784	0.9648415631	0.159607213
3785	0.9648415631	0.1595749653
3786	0.9648415631	0.1595550227
3787	0.9648415631	0.1595287143
3788	0.9648415631	0.1595001533
3789	0.9648415631	0.1594762712
3790	0.9648415631	0.159458276
3791	0.9648415631	0.1594325031
3792	0.9648955826	0.1594077826
3793	0.9648955826	0.1593844347
3794	0.9648955826	0.1593793688
3795	0.9648955826	0.1593690978
3796	0.9648955826	0.1593381369
3797	0.9648955826	0.1593222661
3798	0.9648955826	0.1592940731
3799	0.9648955826	0.1592655311
3800	0.9649496081	0.1592211142
3801	0.9649496081	0.1592002653
3802	0.9650036396	0.1591789975
3803	0.9650036396	0.1591642914
3804	0.9650036396	0.1591451885
3805	0.9650036396	0.1591181478
3806	0.9650036396	0.1590944137
3807	0.9650036396	0.1590816788
3808	0.9650036396	0.1590500357
3809	0.9650036396	0.1590202102
3810	0.9650036396	0.1589954168
3811	0.9650036396	0.1589750761
3812	0.9650036396	0.158963186
3813	0.9651117209	0.1589413306
3814	0.9651117209	0.1589239446
3815	0.9651117209	0.1589047895
3816	0.9651117209	0.1588783483
3817	0.9651117209	0.158863906
3818	0.9651117209	0.1588486147
3819	0.9651117209	0.1588310349
3820	0.9651117209	0.1588136503
3821	0.9650576772	0.1587923483
3822	0.9651117209	0.1587614886
3823	0.9651117209	0.1587456869
3824	0.9651117209	0.1587284173
3825	0.9651117209	0.1587093627
3826	0.9651117209	0.1587056364
3827	0.9651657706	0.1586910064
3828	0.9651657706	0.1586669563
3829	0.9651657706	0.1586456034
3830	0.9651117209	0.1586261338
3831	0.9651657706	0.1585921819
3832	0.9651117209	0.1585719731
3833	0.9651117209	0.158555178
3834	0.9651117209	0.1585301681
3835	0.9652198264	0.1585026389
3836	0.9652198264	0.1584884242
3837	0.9652198264	0.1584526477
3838	0.9652198264	0.1584351362
3839	0.9652198264	0.158426355
3840	0.9652738882	0.1583964162
3841	0.9652738882	0.1583618208
3842	0.9653279561	0.1583395533
3843	0.9652738882	0.1583085769
3844	0.9652738882	0.158283096
3845	0.9652738882	0.1582635935
3846	0.9652198264	0.1582337231
3847	0.9652198264	0.1582135244
3848	0.9652198264	0.1581966814
3849	0.9652198264	0.158174973
3850	0.9652198264	0.1581536298
3851	0.9652738882	0.1581367244
3852	0.9652738882	0.1581043783
3853	0.9653279561	0.1580746379
3854	0.9652198264	0.1580537755
3855	0.9652198264	0.1580140761
3856	0.9652738882	0.1579846234
3857	0.9652738882	0.1579539253
3858	0.9652738882	0.1579336467
3859	0.9652738882	0.1578951388
3860	0.9652738882	0.157870708
3861	0.9652738882	0.157847705
3862	0.9652738882	0.1578240142
3863	0.9652738882	0.157806255
3864	0.9652738882	0.1577797295
3865	0.9652738882	0.1577454089
3866	0.9652738882	0.157728412
3867	0.9652738882	0.1576993117
3868	0.9652738882	0.15767806
3869	0.9652738882	0.1576611117
3870	0.9652738882	0.1576452498
3871	0.9652738882	0.1576298264
3872	0.96538203	0.1576066163
3873	0.96538203	0.1575639444
3874	0.9653279561	0.157543544
3875	0.9653279561	0.1575223382
3876	0.9653279561	0.1574858708
3877	0.9653279561	0.1574654708
3878	0.9653279561	0.1574384442
3879	0.9653279561	0.1574222303
3880	0.9653279561	0.1573969955
3881	0.96538203	0.1573618729
3882	0.96538203	0.157336962
3883	0.96543611	0.1572926826
3884	0.96543611	0.1572726791
3885	0.96543611	0.1572465256
3886	0.96543611	0.1572426229
3887	0.96543611	0.1572169281
3888	0.96543611	0.1571845231
3889	0.96543611	0.1571623976
3890	0.9654901961	0.1571366617
3891	0.9654901961	0.1571224847
3892	0.9654901961	0.1570924276
3893	0.9654901961	0.1570639048
3894	0.9654901961	0.1570334032
3895	0.9654901961	0.1569982778
3896	0.9654901961	0.1569741401
3897	0.9654901961	0.1569459379
3898	0.9654901961	0.1568988176
3899	0.9654901961	0.1568707928
3900	0.9654901961	0.1568441835
3901	0.9654901961	0.1568212452
3902	0.9654901961	0.1567964534
3903	0.9654901961	0.1567761187
3904	0.9654901961	0.1567615498
3905	0.9654901961	0.1567398771
3906	0.9654901961	0.156713859
3907	0.9654901961	0.1566819346
3908	0.9654901961	0.1566769655
3909	0.9654901961	0.1566418353
3910	0.9654901961	0.1566057147
3911	0.9654901961	0.1565769117
3912	0.9654901961	0.1565391134
3913	0.9654901961	0.1564882852
3914	0.9654901961	0.1564542654
3915	0.9654901961	0.1564163407
3916	0.9654901961	0.1563964506
3917	0.9654901961	0.1563703486
3918	0.9654901961	0.1563568809
3919	0.9654901961	0.156339799
3920	0.9654901961	0.1563053396
3921	0.9656640341	0.1562841478
3922	0.9656640341	0.1562677145
3923	0.9656640341	0.1562410261
3924	0.9656640341	0.1562212594
3925	0.9657181268	0.1561930872
3926	0.9657181268	0.15616254
3927	0.9657181268	0.1561388593
3928	0.9657181268	0.1561100142
3929	0.9657181268	0.1560847664
3930	0.9657181268	0.1560626913
3931	0.9657181268	0.1560484765
3932	0.9657181268	0.1560179904
3933	0.9657181268	0.155992343
3934	0.9657181268	0.1559649999
3935	0.9657181268	0.1559352942
3936	0.9657722256	0.1558988171
3937	0.9657722256	0.1558762099
3938	0.9657722256	0.1558477507
3939	0.9657722256	0.1558269843
3940	0.9657722256	0.1558073718
3941	0.9657722256	0.1557788713
3942	0.9657722256	0.1557509737
3943	0.9658263305	0.1557254458
3944	0.9658263305	0.1557180061
3945	0.9658804415	0.1556951563
3946	0.9658804415	0.1556652592
3947	0.9658804415	0.1556404859
3948	0.9658804415	0.1556220635
3949	0.9658804415	0.1555896795
3950	0.9658804415	0.1555831531
3951	0.9658804415	0.1555472816
3952	0.9659886816	0.1555001586
3953	0.9658148397	0.1554707926
3954	0.9658148397	0.1554548464
3955	0.9658148397	0.1554376966
3956	0.9658148397	0.1554242321
3957	0.9658148397	0.15539865
3958	0.9658148397	0.1553785739
3959	0.9657607173	0.1553429962
3960	0.9658148397	0.1553199443
3961	0.9657607173	0.1552871595
3962	0.9657607173	0.1552700965
3963	0.9657607173	0.1552380495
3964	0.9657607173	0.1552375336
3965	0.9657607173	0.1552129472
3966	0.9658148397	0.1552070375
3967	0.9658148397	0.1551880847
3968	0.9658148397	0.155170935
3969	0.9658148397	0.155144933
3970	0.9657607173	0.1551403544
3971	0.9657607173	0.1551230755
3972	0.9659231028	0.155098159
3973	0.9660428107	0.1550581673
3974	0.9660428107	0.1550463922
3975	0.9660428107	0.1550389845
3976	0.9660428107	0.1550189896
3977	0.9660428107	0.1550018604
3978	0.9661510872	0.1549638339
3979	0.9662052345	0.1549323477
3980	0.9662052345	0.1549030905
3981	0.9661510872	0.1548760747
3982	0.9661510872	0.1548294843
3983	0.966259388	0.1547947908
3984	0.9662052345	0.1547796409
3985	0.966259388	0.1547677107
3986	0.9662052345	0.1547554307
3987	0.9662052345	0.1547359246
3988	0.9661510872	0.1547080271
3989	0.9662052345	0.1546849725
3990	0.9662052345	0.1546481624
3991	0.9663135474	0.1546003381
3992	0.9663135474	0.1545813492
3993	0.9663135474	0.1545708061
3994	0.966259388	0.1545471512
3995	0.966259388	0.1545243635
3996	0.966259388	0.1544982466
3997	0.9662052345	0.1544738462
3998	0.9662052345	0.1544632881
3999	0.9660313901	0.154433075
4000	0.9660313901	0.1544243054
4001	0.9660855429	0.154404908
4002	0.9660855429	0.1543933593
4003	0.966259388	0.1543726381
4004	0.9661397018	0.1543485346
4005	0.9661397018	0.1543258898
4006	0.9660855429	0.1542996104
4007	0.9660855429	0.1542827856
4008	0.9660855429	0.1542631103
4009	0.9660855429	0.1542330037
4010	0.9660855429	0.1542211719
4011	0.9660855429	0.1541979903
4012	0.9661938667	0.1541651182
4013	0.9661938667	0.1541543695
4014	0.9661938667	0.1541313872
4015	0.9661938667	0.1541051935
4016	0.9661938667	0.1540915742
4017	0.9662480377	0.1540486998
4018	0.9662480377	0.1540254979
4019	0.9662480377	0.1539803548
4020	0.9662480377	0.1539587846
4021	0.9663022147	0.1539452207
4022	0.9663022147	0.1539170924
4023	0.9663022147	0.1538905714
4024	0.9663022147	0.15387084
4025	0.9664760623	0.1538483076
4026	0.9664760623	0.1538288178
4027	0.9664760623	0.1538015579
4028	0.9664760623	0.1537712921
4029	0.9664760623	0.1537485983
4030	0.9664760623	0.1537310945
4031	0.9664760623	0.1537096092
4032	0.9664760623	0.1536950748
4033	0.9664760623	0.1536773847
4034	0.9664760623	0.1536672657
4035	0.9664760623	0.153639489
4036	0.9664760623	0.153618959
4037	0.9664760623	0.1536016989
4038	0.9664760623	0.1535859096
4039	0.9665302461	0.1535695878
4040	0.9665302461	0.153547773
4041	0.9665302461	0.1535301297
4042	0.9665302461	0.1535172285
4043	0.9665302461	0.1534978664
4044	0.9665302461	0.1534775192
4045	0.9665302461	0.1534559423
4046	0.9665302461	0.1534302678
4047	0.9665302461	0.1534257999
4048	0.9665302461	0.1534095342
4049	0.9665302461	0.1533826329
4050	0.9665302461	0.1533544875
4051	0.966584436	0.1533255123
4052	0.9665302461	0.1533047401
4053	0.9665302461	0.153284931
4054	0.966584436	0.1532612741
4055	0.966584436	0.1532174063
4056	0.966584436	0.1531868754
4057	0.966584436	0.1531651779
4058	0.966584436	0.1531356469
4059	0.966584436	0.1531133696
4060	0.966584436	0.1530952485
4061	0.966584436	0.1530695869
4062	0.966584436	0.1530422223
4063	0.966584436	0.1530198941
4064	0.966584436	0.1529950497
4065	0.966584436	0.1529739637
4066	0.966584436	0.152953791
4067	0.966584436	0.1529288343
4068	0.966584436	0.1529074157
4069	0.966584436	0.1528948767
4070	0.966584436	0.1528781274
4071	0.966584436	0.1528584013
4072	0.966584436	0.1528319605
4073	0.9666386319	0.1527999244
4074	0.966584436	0.152773696
4075	0.966584436	0.1527543326
4076	0.966584436	0.1527238859
4077	0.9666386319	0.1526902906
4078	0.9666386319	0.1526616652
4079	0.9666386319	0.1526551903
4080	0.9666386319	0.1526223319
4081	0.9666386319	0.1525881549
4082	0.9666386319	0.1525699754
4083	0.9666386319	0.1525472662
4084	0.9666386319	0.1525253898
4085	0.9666386319	0.152501371
4086	0.9666386319	0.1524821613
4087	0.9666386319	0.1524614233
4088	0.9666386319	0.1524297899
4089	0.9666386319	0.1523833089
4090	0.9666386319	0.1523663148
4091	0.9666386319	0.1523377238
4092	0.9666386319	0.1523241488
4093	0.9666386319	0.1523057336
4094	0.9666386319	0.152294893
4095	0.9666386319	0.1522777472
4096	0.9666386319	0.1522453289
4097	0.9666386319	0.1522340006
4098	0.9666386319	0.1522151649
4099	0.9666386319	0.1521991586
4100	0.9666386319	0.1521850226
4101	0.9666386319	0.1521701844
4102	0.9666386319	0.1521532862
4103	0.9666386319	0.1521347216
4104	0.9666386319	0.1521223917
4105	0.9666386319	0.152103716
4106	0.9666928339	0.1520791439
4107	0.9666928339	0.152070859
4108	0.966747042	0.1520526058
4109	0.9666928339	0.1520338496
4110	0.9666928339	0.1520153963
4111	0.9666928339	0.1520025955
4112	0.9666928339	0.1519784007
4113	0.9666928339	0.1519667456
4114	0.9666928339	0.1519492953
4115	0.9666928339	0.1519382928
4116	0.9666928339	0.1519206723
4117	0.9666928339	0.1518950623
4118	0.966747042	0.1518662402
4119	0.966747042	0.1518470531
4120	0.966747042	0.1518263242
4121	0.966747042	0.1518119322
4122	0.966747042	0.1517919012
4123	0.966747042	0.1517776425
4124	0.966747042	0.1517621922
4125	0.966747042	0.1517261992
4126	0.966747042	0.1517069047
4127	0.966747042	0.1516819134
4128	0.9668012562	0.1516556358
4129	0.9668012562	0.1516198926
4130	0.9668012562	0.1516093282
4131	0.9668012562	0.1515790544
4132	0.9668554764	0.1515568695
4133	0.9669097027	0.1515354718
4134	0.9669097027	0.1515093983
4135	0.9669097027	0.1514915005
4136	0.9669097027	0.1514815137
4137	0.9668554764	0.1514651245
4138	0.9669097027	0.1514361763
4139	0.9668554764	0.1514119917
4140	0.9668554764	0.1513893589
4141	0.9668554764	0.1513666875
4142	0.9669639352	0.1513349759
4143	0.9669639352	0.1513085251
4144	0.9669639352	0.1512879925
4145	0.9670181737	0.1512549199
4146	0.9670181737	0.1512361356
4147	0.9671266689	0.1512038918
4148	0.9671809257	0.1511879368
4149	0.9671809257	0.1511643681
4150	0.9671809257	0.1511431285
4151	0.9671809257	0.1511248279
4152	0.9672351885	0.1510987609
4153	0.9672351885	0.1510754131
4154	0.9672351885	0.1510545591
4155	0.9672351885	0.1510506974
4156	0.9672351885	0.1510378179
4157	0.9671809257	0.1510188092
4158	0.9672351885	0.1509853628
4159	0.9672351885	0.1509564752
4160	0.9672351885	0.1509367734
4161	0.9672351885	0.1509138176
4162	0.9672351885	0.1509080561
4163	0.9671809257	0.1508887121
4164	0.9671809257	0.1508705324
4165	0.9671809257	0.1508424517
4166	0.9671809257	0.1508278929
4167	0.9671809257	0.1508025747
4168	0.9671809257	0.1507724782
4169	0.9671809257	0.1507575791
4170	0.9671809257	0.1507293598
4171	0.9671809257	0.1507032839
4172	0.9671809257	0.1506873889
4173	0.9671266689	0.1506702129
4174	0.9671809257	0.1506513339
4175	0.9671809257	0.1506245354
4176	0.9671809257	0.1506079924
4177	0.9671809257	0.1505738645
4178	0.9671809257	0.1505569183
4179	0.9671266689	0.150532363
4180	0.9671809257	0.1505101621
4181	0.9672351885	0.1504796634
4182	0.9672351885	0.150459064
4183	0.9671809257	0.1504329807
4184	0.9671809257	0.1504197782
4185	0.9672351885	0.1503967851
4186	0.9672894574	0.1503746907
4187	0.9672894574	0.1503522651
4188	0.9672894574	0.1503383382
4189	0.9672894574	0.1503111656
4190	0.9673437325	0.1502866397
4191	0.9673437325	0.1502562805
4192	0.9673437325	0.1502341295
4193	0.9672894574	0.150216013
4194	0.9672894574	0.1501995179
4195	0.9672894574	0.1501823919
4196	0.9673437325	0.1501671861
4197	0.9673437325	0.1501429828
4198	0.9672894574	0.1501231796
4199	0.9673437325	0.1500997052
4200	0.9673437325	0.1500852461
4201	0.9673437325	0.1500747608
4202	0.9672894574	0.1500540602
4203	0.9672894574	0.1500373585
4204	0.9673980136	0.150002891
4205	0.9673980136	0.1499785808
4206	0.9673437325	0.1499545109
4207	0.9673980136	0.1499389005
4208	0.9676948962	0.1499305676
4209	0.9676948962	0.1499016243
4210	0.9676948962	0.1498934443
4211	0.9676948962	0.1498864604
4212	0.9673437325	0.1498724485
4213	0.9673437325	0.1498432008
4214	0.9673437325	0.1498348843
4215	0.9673437325	0.1498147156
4216	0.9673437325	0.1497999365
4217	0.9674523008	0.149778998
4218	0.9674523008	0.1497550408
4219	0.9674523008	0.1497454303
4220	0.9674523008	0.1497346825
4221	0.9674523008	0.1497226586
4222	0.9674523008	0.1497066849
4223	0.9675065941	0.1496886754
4224	0.9674523008	0.1496682166
4225	0.9674523008	0.1496586355
4226	0.9674523008	0.1496451981
4227	0.9674523008	0.1496197165
